0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001815,0,0,0,497307,13558,0,497745,0,661850,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001889,0,0,0,0,463021,3514,0,463099,0,649939,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4998187,0,0,0,0,0,508726,1369,0,508956,0,661944,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000780,0,0,0,0,0,0,547253,917,0,547573,0,647936,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4997682,0,0,0,0,0,0,0,535586,480,0,535919,0,654480,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001459,0,0,0,0,0,0,0,0,578770,239,0,579764,0,628302,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000793,0,0,0,0,0,0,0,0,0,439881,91,0,440880,0,634281,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4997649,0,0,0,0,0,0,0,0,0,0,697024,135,0,698347,0,627086,0
1977883,1981756,1982096,1982441,1981802,1980913,1980939,1414222,1979615,1405911,1981140,1982330,1982155,1981476,1981417,1675474,1672466,1667268,1665917,1983490,1961985,1964611,1996603,3886618,2055338,1691415,933765,558969,273275,145054,80813,0,0,22808,282024,71,0,282024,0,0,0
0,0,0,0,0,0,0,0,38832,3921153,4214,2849,1451,728,348,174,96,67,39,29,24,13,9,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,39602,3935550,2146,887,449,231,110,48,25,13,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38983,3907058,1446,735,372,194,107,78,51,39,29,19,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,39006,3908777,535,279,139,71,44,27,18,13,10,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,40102,3936566,289,152,76,48,27,18,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,39420,3930160,160,91,64,38,21,18,10,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,38158,3895004,102,66,43,25,17,9,6,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39351,3924338,21,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39489,3925880,17,10,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40139,3929046,12,6,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38341,3904274,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37580,3884841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38078,3887673,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38215,3890735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209995,211800,211022,211257,216228,210707,211374,211862,211182,211209,211117,216680,210959,210772,211022,210915,216649,216472,216910,217393,105641,175350,211048,4296917,1936634,1186663,578726,277624,128774,52915,13274,0,0,2033,422300,110,0,422300,0,0,0
77730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680951,0,81,0,0,0,0,0
18525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49885,0,27,0,0,0,0,0
3897700,1959258,978823,488946,244841,115228,57617,28591,14194,8734,4375,2972,1518,778,380,185,93,72,43,36,27,10,6,1,1,1,0,0,0,0,0,0,0,57009,0,36,0,0,0,0,0
3885844,2092911,1046292,523288,261612,129767,64978,32577,16429,10991,5419,4079,2338,1154,583,280,136,109,78,57,35,15,8,6,6,1,0,0,0,0,0,0,0,13942,0,0,0,0,0,0,0
38456,3898687,1063761,532134,265801,132626,66170,33090,16470,11140,5448,4142,2407,1193,619,290,138,110,78,69,47,24,13,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37755,3892479,531203,265624,132882,66689,33468,16831,11413,5632,4306,2516,1242,643,315,151,133,91,73,51,29,12,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,39367,3924798,267106,133539,66589,33347,16620,11525,5826,4580,2682,1312,648,330,157,132,87,72,58,29,12,5,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,38830,3905758,133084,66731,33536,16741,11423,5758,4445,2593,1285,628,307,159,137,92,72,59,27,11,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,38237,3893469,55342,27597,13754,8278,4172,2809,1437,689,334,149,70,53,33,25,18,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,38568,3894338,27233,13381,8110,4012,2702,1365,710,335,162,70,51,29,21,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,38052,3893564,13890,8404,4162,2817,1389,681,339,159,71,48,33,24,18,12,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,37746,3884014,6913,3464,2126,908,462,247,131,62,32,17,12,9,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000297,0,0,0,0,0,0,0,0,0
